告警信息,所属类别,预估方差,CDF百分比,风险指数
21.13.28 CP1F J0086560 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 72.8% INUSE SYSJOB,2,-0.708888507,0.413400595,1.704450339
"01.43.37 IOS080I 24DB,41,RI50D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI50B01D",7,-0.708852356,0.413271246,1.704074643
"02.18.41 CP2D IOS080I 3BBE,**,RI34D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI34B01D",7,-0.708841437,0.413141896,1.703699112
21.13.51 CP1E J0124098 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.708825704,0.413012547,1.703323746
05.04.06 CP1F J0064313 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 78.9% INUSE SYSJOB,2,-0.708627821,0.412883198,1.702948546
07.34.23 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.708579445,0.412753848,1.702573511
"02.18.45 IOS080I 15B9,**,RI37D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI37B01D",7,-0.708564447,0.412624499,1.702198641
21.14.52 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 234 71.8% INUSE SYSJOB,2,-0.70850879,0.412495149,1.701823937
08.06.28 S0141703 BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 [Exts > 12],4,-0.708267937,0.4123658,1.701449397
"01.49.01 CP2B IOS080I 13BA,84,RI31MIED, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI31B02D",7,-0.708189677,0.412236451,1.701075022
05.03.27 CP1F J0163796 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 75.4% INUSE SYSJOB,2,-0.708083935,0.412107101,1.700700811
08.06.23 S0141703 BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 [Exts > 12],4,-0.707915012,0.411977752,1.700326766
07.34.22 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.707749906,0.411848403,1.699952885
07.34.22 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.707749906,0.411848403,1.699952885
07.34.22 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.707749906,0.411848403,1.699952885
07.34.22 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.707749906,0.411848403,1.699952885
07.34.22 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.707749906,0.411848403,1.699952885
21.13.15 CP1E J0075597 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 75.7% INUSE SYSJOB,2,-0.707680091,0.411201656,1.698085942
".36.12 CP1E           IOS080I 437A,4E,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A019",8,-0.707630741,0.411072306,1.697713046
07.36.49 CP1D S0136292 BSOEXTSPSS1 SEV=WAR CP1E Data Set: BOCDBA.CARD.DBREPORT.G0014V00 EXTENTS = 12 (Exts > 10),4,-0.707584333,0.410942957,1.697340313
21.13.41 CP1E J0055113 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.3% INUSE SYSJOB,2,-0.707583439,0.410813608,1.696967744
21.14.03 CP1E J0045516 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 77.1% INUSE SYSJOB,2,-0.707568724,0.410684258,1.696595338
08.06.27 S0141703 BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 [Exts > 12],4,-0.707452529,0.410554909,1.696223096
08.06.27 S0141703 BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 [Exts > 12],4,-0.707452529,0.410554909,1.696223096
21.14.38 CP1C J0107190 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.707311605,0.41029621,1.695479102
05.03.51 CP1C J0002107 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 74.2% INUSE SYSJOB,2,-0.70727803,0.410166861,1.695107349
07.34.25 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.707260823,0.410037511,1.69473576
07.34.25 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 (Exts > 12),4,-0.707260823,0.410037511,1.69473576
05.04.59 CP1E J0128724  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.707213685,0.409778813,1.693993069
".35.28 CP1F           IOS080I 4479,4A,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A025",8,-0.707105824,0.409649463,1.693621968
21.13.48 CP1F J0049830 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.707040208,0.409520114,1.693251029
"13  00.35.29 CP1F           IOS080I 430E,F9,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A008",8,-0.707024214,0.409390764,1.692880253
05.03.37 CP1C J0101842 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.0% INUSE SYSJOB,2,-0.706953225,0.409261415,1.692509639
02 21.13.15 CP1E J0075597 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 80.0% INUSE SYSJOB,2,-0.706825085,0.409132066,1.692139187
"19.42.40 CP1A IOS080I 18F9,56,TWSPAPPC, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",1,-0.70676192,0.409002716,1.691768898
"AA 01.50.58 CP2C IOS080I 59E2,**,RI61D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI61B01D",7,-0.706612921,0.408873367,1.69139877
"01.40.57 IOS080I 5AEF,76,RI13D05D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI13B05D",7,-0.706537463,0.408744018,1.691028805
07.40.20 CP3D S0101313 BSOEXTSPSS1 SEV=WAR CP3D Data Set: TWZP.EQQAUDIT.REPORT.NOW EXTENTS = 11 (Exts > 10),4,-0.706461634,0.408614668,1.690659001
21.15.52 CP1F J0175292  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.706433742,0.408485319,1.690289359
21.15.45 CP1D J0091874  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.70642653,0.408355969,1.689919878
"01.53.56 CP2A IOS080I 15C7,**,RI31D03D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI31B03D",7,-0.706361728,0.40822662,1.689550559
"23.45.27 *IXC585E STRUCTURE SYSTEM_OPERLOG IN COUPLING FACILITY * BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 FBA121E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: 00 * SPA CE USAGE IN-USE TOTA",9,-0.706334956,0.408097271,1.689181402
08.06.25 S0141703 BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 [Exts > 12],4,-0.706324859,0.407967921,1.688812405
21.13.35 CP1F J0161528 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 75.0% INUSE SYSJOB,2,-0.706236468,0.407838572,1.68844357
21.14.02 CP1E J0129818 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 78.1% INUSE SYSJOB,2,-0.705983202,0.407709223,1.688074896
"01.43.45 IOS080I 24DB,AA,RI50D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI50B01D",7,-0.705840983,0.407579873,1.687706383
21.15.57 CP1F J0061221  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.705706306,0.407450524,1.687338031
"02.02.48 CP2B IOS080I 3B90,**,RI21MIED, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI21B04D",7,-0.705696051,0.407321174,1.686969839
".35.09 CP1F           IOS080I 4479,CA,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A025",8,-0.705612256,0.407191825,1.686601808
"01.40.30 IOS080I 24CE,**,RI50D02D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI50B02D",7,-0.705557338,0.407062476,1.686233938
07.40.18 CP3D S0128202 BSOEXTSPSS1 SEV=WAR CP3D Data Set: TWZP.EQQAUDIT.REPORT.NOW EXTENTS = 16 (Exts > 10),4,-0.705443274,0.406933126,1.685866228
21.14.28 CP1F J0198983 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 70.7% INUSE SYSJOB,2,-0.705405237,0.406803777,1.685498679
21.13.51 CP1D J0136123 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.8% INUSE SYSJOB,2,-0.705306965,0.406674428,1.68513129
21.14.38 CP1E J0111502 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.705250498,0.406545078,1.68476406
"01  00.35.40 CP1F           IOS080I 4479,5D,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A025",8,-0.705191138,0.406415729,1.684396991
21.14.43 CP1F J0106812  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.705175067,0.40628638,1.684030082
21.13.08 CP1E J0124098 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 80.8% INUSE SYSJOB,2,-0.705112673,0.40615703,1.683663333
21.13.50 CP1F J0064141 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 74.0% INUSE SYSJOB,2,-0.70501152,0.406027681,1.683296743
"02.23.51 IOS080I 5ADE,**,RI37MIED, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI37B03D",7,-0.704985157,0.405898331,1.682930313
21.15.27 CP1D J0199995  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.704978844,0.405768982,1.682564042
05.04.44 CP1F J0167410 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 77.1% INUSE SYSJOB,2,-0.704946477,0.405639633,1.682197931
09 21.14.18 CP1F J0163739 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 85.3% INUSE SYSJOB,2,-0.704838673,0.405510283,1.681831979
05.08.39 CP1C J0092112 +DBA:EISS BIG SEGMENT TS FOUND!CGEN008P HAS 26 DATASETS(MAX 32) SYSJOB,0,-0.704814953,0.405380934,1.681466186
"01.43.46 IOS080I 24DB,**,RI50D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI50B01D",7,-0.704733163,0.405251585,1.681100553
"01.40.19 IOS080I 24CE,35,RI50D02D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI50B02D",7,-0.70467261,0.405122235,1.680735078
21.13.18 CP1E J0134094 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.5% INUSE SYSJOB,2,-0.704535167,0.404992886,1.680369762
".35.17 CP1D           IOS080I 437B,DA,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 52          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A020",8,-0.704423979,0.404863536,1.680004605
"01.49.05 CP2B IOS080I 13BA,**,RI31MIED, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI31B02D",7,-0.704377784,0.404734187,1.679639607
21.14.27 CP1F J0198983 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 72.0% INUSE SYSJOB,2,-0.704359114,0.404604838,1.679274767
21.13.36 CP1E J0000293 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 70.1% INUSE SYSJOB,2,-0.704317127,0.404475488,1.678910086
".35.08 CP1D           IOS080I 457A,9A,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED 60          FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A035",8,-0.704205594,0.404346139,1.678545563
05.05.23 CP1E J0048937  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.704180333,0.40421679,1.678181198
07.40.28 CP3D S0128202 BSOEXTSPSS1 SEV=WAR CP3D Data Set: TWZP.EQQAUDIT.REPORT.NOW EXTENTS = 16 (Exts > 10),4,-0.704125384,0.40408744,1.677816991
05.05.00 CP1F J0033449  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,0,-0.703977154,0.403958091,1.677452943
05.04.36 CP1E J0060122 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 75.6% INUSE SYSJOB,2,-0.703780377,0.403828741,1.677089052
"01.43.37 IOS080I 24DB,**,RI50D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI50B01D",7,-0.70377368,0.403699392,1.67672532
05.06.01 CP1F J0078796 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.703501508,0.403570043,1.676361745
"02.18.56 IOS080I 15B9,**,RI37D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI37B01D",7,-0.703495712,0.403440693,1.675998327
07.34.19 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.703452593,0.403311344,1.675635068
07.34.19 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.703452593,0.403311344,1.675635068
07.34.19 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 (Exts > 12),4,-0.703452593,0.403311344,1.675635068
05.03.35 CP1C J0158433 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 75.7% INUSE SYSJOB,2,-0.703449074,0.402923296,1.674546232
"02.24.03 IOS080I 5ADE,50,RI37MIED, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI37B03D",7,-0.703416128,0.402793946,1.674183602
"64  00.35.16 CP1C           IOS080I 447C,4A,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A016",8,-0.703351293,0.402664597,1.673821128
"01.54.45 IOS080I 4CEE,C0,RI51D02D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI51B02D",7,-0.703346946,0.402535248,1.673458811
01 21.13.58 CP1F J0157075 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 74.2% INUSE SYSJOB,2,-0.703206159,0.402405898,1.673096651
".36.15 CP1E           IOS080I 437B,4E,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVM.J0001.A031",8,-0.703198311,0.402276549,1.672734648
"19.19.19 IOS080I 5363,D4,*MASTER*, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",1,-0.703066873,0.4021472,1.672372802
21.14.39 CP1C J0030198 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.703005352,0.40201785,1.672011111
05.04.47 CP1F J0064313 +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYY HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.702870658,0.401888501,1.671649578
07.34.24 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702844346,0.401759151,1.6712882
07.34.24 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702844346,0.401759151,1.6712882
07.34.24 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702844346,0.401759151,1.6712882
07.34.21 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702693321,0.401371103,1.670205005
07.34.21 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702693321,0.401371103,1.670205005
07.34.21 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702693321,0.401371103,1.670205005
07.34.21 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702693321,0.401371103,1.670205005
05.04.43 CP1E J0083513 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 75.0% INUSE SYSJOB,2,-0.702423143,0.400853706,1.668762927
05.03.25 CP1F J0190089 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 76.9% INUSE SYSJOB,2,-0.702386844,0.400724356,1.668402797
07.40.29 CP3D S0101313 BSOEXTSPSS1 SEV=WAR CP3D Data Set: TWZP.EQQAUDIT.REPORT.NOW EXTENTS = 12 (Exts > 10),4,-0.702324976,0.400595007,1.668042822
".35.49 CP1E           IOS080I 437B,CA,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVM.J0001.A031",8,-0.702305151,0.400465658,1.667683002
".36.19 CP1D           IOS080I 4479,9A,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSLMTT.I0001.A033",8,-0.702296719,0.400336308,1.667323337
21.13.03 CP1F J0095680 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 72.2% INUSE SYSJOB,2,-0.702296435,0.400206959,1.666963828
07.34.20 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702173003,0.40007761,1.666604473
07.34.20 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702173003,0.40007761,1.666604473
07.34.20 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702173003,0.40007761,1.666604473
07.34.20 CP3D S0128202 BSOEXTPDSS0 SEV=WAR CP3C Data Set: NV.SYSTEM.PLEXP3.POLICY.ACF.BUILD EXTENTS = 13 [Exts > 12],4,-0.702173003,0.40007761,1.666604473
05.05.40 CP1C J0154679 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 72.0% INUSE SYSJOB,2,-0.702166975,0.399560212,1.665168604
21.13.55 CP1F J0021125 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 76.0% INUSE SYSJOB,2,-0.702112242,0.399430863,1.664810023
05.07.08 CP1E J0120839 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.701888368,0.399301513,1.664451596
21.13.54 CP1F J0160405 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 76.8% INUSE SYSJOB,2,-0.701856235,0.399172164,1.664093324
05.05.22 CP1E J0070296  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 77.2% INUSE SYSJOB,2,-0.701806193,0.399042815,1.663735206
05.04.03 CP1F J0062114 +DBA:BANCS BIG SEGMENT TS FOUND!TSSWIF HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.701642955,0.398913465,1.663377242
AA- 07.40.24 CP3D S0101313 BSOEXTSPSS1 SEV=WAR CP3D Data Set: TWZP.EQQAUDIT.REPORT.NOW EXTENTS = 12 (Exts > 10),4,-0.701560379,0.398784116,1.663019432
05.03.52 CP1C J0002107 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 73.0% INUSE SYSJOB,2,-0.70154351,0.398654767,1.662661776
21.14.29 CP1E J0056503 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.701409608,0.398525417,1.662304274
21.13.54 CP1C J0077737 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.1% INUSE SYSJOB,2,-0.701386186,0.398396068,1.661946925
05.04.37 CP1C J0125865  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,0,-0.70129129,0.398266718,1.66158973
21.14.43 CP1F J0157075 +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 20 DATASETS(MAX 32) SYSJOB,0,-0.701248105,0.398137369,1.661232689
07.46.16 CP1D S0178179  BSOEXTPDSS0 SEV=WAR CP1B Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),4,-0.701226193,0.39800802,1.660875801
".35.19 CP1F           IOS080I 430E,4E,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 47          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVE.I0001.A008",8,-0.701031531,0.39787867,1.660519066
21.13.57 CP1F J0173583 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 74.5% INUSE SYSJOB,2,-0.701022861,0.397749321,1.660162485
21.14.24 CP1F J0057784 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 75.3% INUSE SYSJOB,2,-0.701019155,0.397619972,1.659806056
07.40.18 CP3D S0101313 BSOEXTSPSS1 SEV=WAR CP3D Data Set: TWZP.EQQAUDIT.REPORT.NOW EXTENTS = 12 (Exts > 10),4,-0.700937172,0.397490622,1.659449781
05.04.12 CP1C J0049198  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 77.7% INUSE SYSJOB,2,-0.700878998,0.397361273,1.659093658
"02.19.12 IOS080I 15B9,**,RI37D01D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.RP.RPINVEC.RI37B01D",7,-0.700851147,0.397231923,1.658737689
21.15.09 CP1D J0152807  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,0,-0.700835233,0.397102574,1.658381872
21.13.28 CP1F J0187591 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 76.4% INUSE SYSJOB,2,-0.700670314,0.396973225,1.658026208
05.05.31 CP1E J0119149 +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 72.3% INUSE SYSJOB,2,-0.700667457,0.396843875,1.657670696
".36.19 CP1D           IOS080I 4479,DA,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSLMTT.I0001.A033",8,-0.700571893,0.396714526,1.657315337
08.06.24 S0141703 BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 [Exts > 12],4,-0.700553371,0.396585177,1.65696013
