,summary,risk,category,variance,CDFscore
9820,"E2E:2018-09-26 21:48:26,519 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5325897110016434,0.47196126607891314
9821,"E2E:2018-09-26 21:48:04,486 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5316665266754163,0.46950426362191067
9822,"E2E:2018-09-26 21:47:26,513 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5165119505728737,0.4286746639687816
9823,"E2E:2018-09-26 21:47:30,481 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5612303739641423,0.5515247868189045
9824,"E2E:2018-09-26 21:47:18,490 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5120350507523365,0.4174736233559763
9825,"E2E:2018-09-26 21:48:13,827 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5701261187695307,0.5670617141205376
9826,"E2E:2018-09-26 21:48:00,483 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5385690234174663,0.4887989593871947
9827,"E2E:2018-09-26 21:48:48,500 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6423493513839909,0.6208989738401504
9828,"E2E:2018-09-26 21:47:18,490 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5120350507523365,0.4174736233559763
9829,"E2E:2018-09-26 21:47:11,493 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5830052879089442,0.5856337621043504
9830,"E2E:2018-09-26 21:47:34,484 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5732565348547594,0.5723370429252782
9831,"E2E:2018-09-26 21:47:13,823 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5802532731181778,0.5823818470877294
9832,"E2E:2018-09-26 21:47:17,592 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5557135248539826,0.5385171267524209
9833,"E2E:2018-09-26 21:48:00,483 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5385690234174663,0.4887989593871947
9834,"E2E:2018-09-26 21:48:48,500 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6423493513839909,0.6208989738401504
9835,"E2E:2018-09-26 21:47:18,490 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5120350507523365,0.4174736233559763
9836,"E2E:2018-09-26 21:48:17,602 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5862968990971361,0.5900419135713253
9837,"E2E:2018-09-26 21:48:48,500 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6423493513839909,0.6208989738401504
9838,"E2E:2018-09-26 21:48:30,486 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5456800300009298,0.5102615984968926
9839,"E2E:2018-09-26 21:49:00,488 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5450296911680206,0.5085272438213615
9840,"E2E:2018-09-26 21:48:43,829 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5905513840950621,0.5952449775979187
9841,"E2E:2018-09-26 21:48:30,486 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5456800300009298,0.5102615984968926
9842,"E2E:2018-09-26 21:47:48,492 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5490416468394173,0.5200896083249025
9843,"E2E:2018-09-26 21:48:11,497 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5731606148092963,0.5722647781471311
9844,"E2E:2018-09-26 21:47:43,825 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.546029624329277,0.5112010406128054
9845,"E2E:2018-09-26 21:49:04,490 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5291073963667783,0.4619164619164619
9846,"E2E:2018-09-26 21:48:06,972 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5764525035886924,0.5778291660644602
9847,"E2E:2018-09-26 21:47:48,492 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5490416468394173,0.5200896083249025
9848,"E2E:2018-09-26 21:48:41,498 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5714401308658489,0.5692296574649516
9849,"E2E:2018-09-26 21:48:36,975 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5868486726027783,0.5907645613527966
9850,"E2E:2018-09-26 21:49:06,977 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5871122592519923,0.5909813556872381
9851,"E2E:2018-09-26 21:47:47,599 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6479196527215497,0.6231391819627113
9852,"E2E:2018-09-26 21:48:18,496 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5374430408020472,0.48576383870501516
9853,"E2E:2018-09-26 21:48:56,521 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5789967340366903,0.5809365515247868
9854,"E2E:2018-09-26 21:48:47,603 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.579608411506394,0.5813701401936696
9855,"E2E:2018-09-26 21:48:18,496 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5374430408020472,0.48576383870501516
9856,"E2E:2018-09-26 21:49:00,488 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5450296911680206,0.5085272438213615
9857,"E2E:2018-09-26 21:48:34,488 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5533118779882884,0.5305680011562365
9858,"E2E:2018-09-26 21:50:06,981 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5696111903814991,0.5664113311172134
9859,"E2E:2018-09-26 21:49:26,522 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.55814104818427,0.5448764272293684
9860,"E2E:2018-09-26 21:49:48,510 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.565238723979007,0.558968058968059
9861,"E2E:2018-09-26 21:49:47,607 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5900382950509883,0.5945223298164475
9862,"E2E:2018-09-26 21:49:18,507 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5637770635054077,0.5565833212892036
9863,"E2E:2018-09-26 21:49:36,979 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.5971811737876473,0.6013152189622778
9864,"E2E:2018-09-26 21:49:48,509 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",3.0,3,-0.6086159615320033,0.6078190489955195
9865,"E2E:2018-09-26 21:49:34,492 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5691581308193918,0.5653996242231536
9866,"E2E:2018-09-26 21:49:17,605 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5821189825626641,0.5846943199884377
9867,"E2E:2018-09-26 21:49:30,490 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5434552541264475,0.5044804162451221
9868,"E2E:2018-09-26 21:49:30,490 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5434552541264475,0.5044804162451221
9869,"E2E:2018-09-26 21:49:11,500 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5581200150950545,0.5448041624512213
9870,"E2E:2018-09-26 21:49:41,507 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5898348373545493,0.5940164763694176
9871,"E2E:2018-09-26 21:49:48,510 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.565238723979007,0.558968058968059
9872,"E2E:2018-09-26 21:49:43,834 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.586535403190936,0.5906200317965024
9873,"E2E:2018-09-26 21:49:18,506 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5637653724388079,0.5565110565110565
9874,"E2E:2018-09-26 21:49:18,504 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5889975997914868,0.5932215638097991
9875,"E2E:2018-09-26 21:49:13,831 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",2.0,3,-0.5954573522978327,0.5997976586211881
9876,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T13:50:03.1102.218621Z
SwiftRef: swi00005-2018-09-26T13:50:03.897.4147713Z
Reques",3.0,6,-0.8080305074917419,0.7109408874114757
9877,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00060-2018-09-26T13:56:35.22819.135028Z
SwiftRef: swi00004-2018-09-26T13:56:35.11434.4418250Z
Req",11.0,6,-0.8468857388669474,0.9097412920942333
9878,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:00:07.1102.219299Z
SwiftRef: swi00005-2018-09-26T14:00:07.896.4131581Z
Reques",3.0,6,-0.8066871662771632,0.7053042347159995
9879,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:02:57.1108.220721Z
SwiftRef: swi00005-2018-09-26T14:02:57.895.4163778Z
Reques",4.0,6,-0.8160825604204685,0.7443272149154502
9880,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:03:08.1107.221237Z
SwiftRef: swi00005-2018-09-26T14:03:08.877.1891085Z
Reques",4.0,6,-0.8120676938315098,0.7259719612660789
9881,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00058-2018-09-26T14:06:49.12008.166808Z
SwiftRef: swi00003-2018-09-26T14:06:49.24420.4258057Z
Req",13.0,6,-0.849403739120067,0.9213036565977742
9882,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00061-2018-09-26T14:13:39.1747.154923Z
SwiftRef: swi00001-2018-09-26T14:13:39.15083.2009461Z
Requ",13.0,6,-0.8497219576368581,0.9223153634918341
9883,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00067-2018-09-26T14:16:39.2322.187377Z
SwiftRef: swi00006-2018-09-26T14:16:39.24985.1882515Z
Requ",10.0,6,-0.8451545856471682,0.9015753721636075
9884,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:20:05.1100.223544Z
SwiftRef: swi00005-2018-09-26T14:20:05.893.4160792Z
Reques",3.0,6,-0.8035193978351345,0.6952594305535482
9885,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-09-26T14:26:34.17138.175202Z
SwiftRef: swi00006-2018-09-26T14:26:35.24975.4214514Z
Req",5.0,6,-0.8273511584449535,0.789998554704437
9886,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:30:05.1103.219331Z
SwiftRef: swi00005-2018-09-26T14:30:05.874.1902015Z
Reques",3.0,6,-0.807939935821888,0.7107240930770342
9887,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:30:14.1102.221323Z
SwiftRef: swi00005-2018-09-26T14:30:14.889.762655Z
Request",4.0,6,-0.8098404863184386,0.7170111287758346
9888,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00065-2018-09-26T14:36:23.5533.140822Z
SwiftRef: swi00005-2018-09-26T14:36:23.880.285641Z
Request",6.0,6,-0.8326781141512364,0.821939586645469
9889,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:40:02.1106.225156Z
SwiftRef: swi00005-2018-09-26T14:40:02.894.4193247Z
Reques",3.0,6,-0.8075374764104818,0.7082670906200318
9890,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:50:05.1104.221486Z
SwiftRef: swi00005-2018-09-26T14:50:05.874.1913679Z
Reques",3.0,6,-0.80545091069014,0.7010406128053187
9891,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T14:50:08.1105.226351Z
SwiftRef: swi00005-2018-09-26T14:50:08.877.1918870Z
Reques",4.0,6,-0.8129527496233575,0.7300187888423183
9892,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00061-2018-09-26T14:53:36.1742.155213Z
SwiftRef: swi00001-2018-09-26T14:53:36.15089.4495250Z
Requ",6.0,6,-0.8343839887716714,0.834080069374187
9893,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T15:00:08.1106.226254Z
SwiftRef: swi00005-2018-09-26T15:00:08.880.287714Z
Request",4.0,6,-0.8150754082427002,0.7394854747795925
9894,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T15:10:03.1099.222108Z
SwiftRef: swi00005-2018-09-26T15:10:03.887.781983Z
Request",3.0,6,-0.7804972157659242,0.6607891313773667
9895,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T15:10:11.1103.221603Z
SwiftRef: swi00005-2018-09-26T15:10:11.879.1908353Z
Reques",3.0,6,-0.7838497493296653,0.665919930625813
9896,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T15:20:13.1102.223760Z
SwiftRef: swi00005-2018-09-26T15:20:13.892.4221588Z
Reques",4.0,6,-0.8096899282805602,0.7165052753288047
9897,23.31.09 CP1F J0188398 *IEF099I JOB G01S663B WAITING FOR DATA SETS,3.0,0,-0.7989915197825961,0.6834080069374187
9898,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T15:30:12.1104.223511Z
SwiftRef: swi00005-2018-09-26T15:30:12.897.4253271Z
Reques",4.0,6,-0.8204595966799727,0.7609481138892904
9899,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T15:40:01.1098.222973Z
SwiftRef: swi00005-2018-09-26T15:40:01.896.4236421Z
Reques",4.0,6,-0.8123750955311536,0.7275617863853158
9900,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T15:40:10.1103.223003Z
SwiftRef: swi00005-2018-09-26T15:40:10.893.4243132Z
Reques",3.0,6,-0.7847350202236235,0.6667871079635785
9901,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00060-2018-09-26T15:46:46.22838.138587Z
SwiftRef: swi00004-2018-09-26T15:46:46.11430.4534575Z
Req",20.0,6,-0.8717290287103043,0.9510044804162451
9902,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T15:50:05.1098.223535Z
SwiftRef: swi00005-2018-09-26T15:50:05.897.4273151Z
Reques",4.0,6,-0.8104981727507072,0.7196126607891313
9903,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00061-2018-09-26T15:53:29.1745.156042Z
SwiftRef: swi00001-2018-09-26T15:53:29.15074.836906Z
Reque",16.0,6,-0.8554195487560902,0.9392975863564099
9904,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00068-2018-09-26T16:06:10.25969.091640Z
SwiftRef: swi00004-2018-09-26T16:06:10.15499.1235814Z
Req",4.0,6,-0.8216150678249294,0.7652117357999711
9905,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-09-26T16:07:37.17139.177056Z
SwiftRef: swi00002-2018-09-26T16:07:37.7218.4633364Z
Requ",13.0,6,-0.8495254999426395,0.921737245266657
9906,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T16:10:09.1106.229844Z
SwiftRef: swi00005-2018-09-26T16:10:09.895.4295598Z
Reques",3.0,6,-0.7630117710871903,0.646047116635352
9907,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T16:20:02.1100.229808Z
SwiftRef: swi00005-2018-09-26T16:20:02.877.1965977Z
Reques",4.0,6,-0.813153519734299,0.730958230958231
9908,"03.28.22 CP2C           IOS080I 42FB,0E,AM300025, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.TEMP.AM202506.S01",51.0,8,-1.0054131103123864,0.9803439803439803
9909,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00051-2018-09-26T16:26:09.26637.101083Z
SwiftRef: swi00001-2018-09-26T16:26:09.8942.3822512Z
Requ",4.0,6,-0.8157542557668156,0.7426651250180661
9910,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00060-2018-09-26T16:26:41.22838.139779Z
SwiftRef: swi00004-2018-09-26T16:26:41.11416.983568Z
Requ",10.0,6,-0.8455749217611359,0.9038878450643156
9911,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T16:30:03.1104.226403Z
SwiftRef: swi00005-2018-09-26T16:30:03.897.4312773Z
Reques",4.0,6,-0.8141581883307315,0.7349327937563231
9912,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00069-2018-09-26T16:36:38.28427.149563Z
SwiftRef: swi00004-2018-09-26T16:36:38.15512.125617Z
Requ",19.0,6,-0.8613237336068512,0.9470299176181529
9913,00.57.30 CP1D S0177927  DSNR035I  -DP61 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS540000 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP61APPL.D4FD913215EE = 58418 -,129.0,0,-1.0511516221475188,0.9923399335164041
9914,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T16:50:07.1100.231245Z
SwiftRef: swi00005-2018-09-26T16:50:07.897.4330746Z
Reques",4.0,6,-0.8138446957338736,0.7340656164185576
9915,01.00.06 CP3D J0104232 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS,3.0,0,-0.7565897028482875,0.6435901141783494
9916,"03.27.50 CP1B S0177653  DLM01VT3   09/27/2018 03:28:18 vte3 VT: DLm0500I: Scratch of volume DB6982 requested by host via device 0CB5, dsn='U.D161107.T030810' -  GBP30, - THE CONDITION THAT CAUSED THE PREVIOUS DSNB355I MESSAGE DOES",524.0,0,-1.077973921911069,0.9981933805463217
9917,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00056-2018-09-26T16:57:41.16357.153788Z
SwiftRef: swi00003-2018-09-26T16:57:41.24411.2073556Z
Req",17.0,6,-0.8559186560211712,0.9405983523630582
9918,"01.01.38 CP3D J0104636 *IEF099I JOB DEDPL1U4 WAITING FOR DATA SETS THURSDAY, SEPTEMBER 27, 2018",8.0,0,-0.8405224117354949,0.8777279953750542
9919,01.05.02 CP3B J0105212 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,3.0,0,-0.7509274236400109,0.6398323457146986
9920,01.05.04 CP1E J0193865 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,3.0,0,-0.7518426949467761,0.64055499349617
9921,01.05.03 CP1D J0193864 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,3.0,0,-0.7689971731377166,0.6500939442115913
9922,01.06.55 CP1E J0193874 *IEF099I JOB G01SAGOC WAITING FOR DATA SETS,3.0,0,-0.7942178634974489,0.6754588813412343
9923,01.06.58 CP2B J0055095 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,3.0,0,-0.8019097810374752,0.6906344847521318
9924,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00057-2018-09-26T17:06:21.27210.110778Z
SwiftRef: swi00003-2018-09-26T17:06:21.28896.328252Z
Requ",7.0,6,-0.838402277779197,0.8625523919641567
9925,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-09-26T17:07:42.17142.179647Z
SwiftRef: swi00002-2018-09-26T17:07:42.7220.4705406Z
Requ",12.0,6,-0.8479252828167526,0.9142939731175025
9926,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T17:10:09.1106.232338Z
SwiftRef: swi00005-2018-09-26T17:10:09.892.4327621Z
Reques",3.0,6,-0.7666343026194727,0.6477092065327359
9927,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00064-2018-09-26T17:16:41.18878.092433Z
SwiftRef: swi00003-2018-09-26T17:16:41.28909.3424138Z
Req",13.0,6,-0.8498447904043492,0.922821216938864
9928,"E2E:2018-09-27 01:18:30,420 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-12592: TNS:bad packet",77.0,0,-1.0410774445516258,0.9870646047116636
9929,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T17:30:06.1102.229609Z
SwiftRef: swi00005-2018-09-26T17:30:06.896.4338231Z
Reques",4.0,6,-0.8152549997895374,0.7404971816736523
9930,01.36.57 CP3C S0048685  BZCICSJOBS0 SEV=WAR ALL Jobname: SMFMRGCI (CondCode <> 0) OR (Abend Code <> ''),35.0,0,-0.9806421905004087,0.9715999421881775
9931,01.47.31 CP1C J0194648 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,3.0,0,-0.7837458953840208,0.6657031362913716
9932,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00056-2018-09-26T17:47:44.16357.155241Z
SwiftRef: swi00003-2018-09-26T17:47:44.24415.2086285Z
Req",16.0,6,-0.8545928696388084,0.9375632316808787
9933,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00061-2018-09-26T17:53:32.1726.164196Z
SwiftRef: swi00001-2018-09-26T17:53:32.15089.4676185Z
Requ",12.0,6,-0.8478504241363305,0.9138603844486197
9934,02.00.01 CP1F J0194690 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,3.0,0,-0.7622975111586361,0.6459025870790577
9935,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00068-2018-09-26T17:57:35.17731.162601Z
SwiftRef: swi00002-2018-09-26T17:57:35.7219.4712096Z
Requ",18.0,6,-0.8594660798968364,0.9449342390518861
9936,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T18:00:03.1104.230266Z
SwiftRef: swi00005-2018-09-26T18:00:03.894.4381612Z
Reques",3.0,6,-0.8076519221863203,0.7092787975140916
9937,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00064-2018-09-26T18:06:38.12714.144891Z
SwiftRef: swi00003-2018-09-26T18:06:38.24417.4483434Z
Req",14.0,6,-0.8515708464087525,0.929397311750253
9938,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T18:10:06.1100.234683Z
SwiftRef: swi00005-2018-09-26T18:10:07.887.814283Z
Request",3.0,6,-0.7716785466595676,0.6521896227778581
9939,02.15.03 CP3A J0117886 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,3.0,0,-0.7761242199732888,0.6564532446885388
9940,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T18:20:04.1100.235143Z
SwiftRef: swi00005-2018-09-26T18:20:04.877.2015194Z
Reques",3.0,6,-0.8076461262350619,0.7090620031796503
9941,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00051-2018-09-26T18:26:13.26643.104117Z
SwiftRef: swi00001-2018-09-26T18:26:13.8941.3943106Z
Requ",5.0,6,-0.8312490490291191,0.8126174302644891
9942,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00060-2018-09-26T18:26:43.22837.142619Z
SwiftRef: swi00004-2018-09-26T18:26:43.11431.4715390Z
Req",8.0,6,-0.8407919414162467,0.8794623500505854
9943,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T18:30:03.1101.233701Z
SwiftRef: swi00005-2018-09-26T18:30:03.895.4417932Z
Reques",4.0,6,-0.8122087865120963,0.7266223442694031
9944,02.35.23 CP1D J0199161 *IEF099I JOB G01S506B WAITING FOR DATA SETS,3.0,0,-0.7781400425329017,0.6581153345859229
9945,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00051-2018-09-26T18:37:30.13367.138263Z
SwiftRef: swi00001-2018-09-26T18:37:30.15091.4690672Z
Req",14.0,6,-0.8512781104173911,0.9284578696343402
9946,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T18:40:06.1105.237231Z
SwiftRef: swi00005-2018-09-26T18:40:07.877.2023087Z
Reques",4.0,6,-0.8092060081527976,0.7148431854314208
9947,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T18:41:43.1099.232135Z
SwiftRef: swi00005-2018-09-26T18:41:43.896.4399310Z
Reques",4.0,6,-0.8215994497792621,0.765139471021824
9948,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00055-2018-09-26T18:50:10.1104.232388Z
SwiftRef: swi00005-2018-09-26T18:50:10.885.298918Z
Request",3.0,6,-0.7822459799895166,0.6634629281688105
9949,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00060-2018-09-26T18:56:48.22814.145565Z
SwiftRef: swi00004-2018-09-26T18:56:48.11419.407018Z
Requ",14.0,6,-0.8521214759073602,0.9309148720913427
9950,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00061-2018-09-26T19:03:37.1726.166211Z
SwiftRef: swi00001-2018-09-26T19:03:37.15089.4742831Z
Requ",11.0,6,-0.8462806640777535,0.9075733487498193
