告警信息,所属类别,预估方差,CDF百分比,风险指数
".35.55 CP1E           IOS080I 447D,CA,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A031",0,-0.584391526,0.403804738,1.677021542
".35.55 CP1E           IOS080I 447D,9A,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A032",0,-0.584385972,0.4034458,1.676012673
05.04.12 CP1C J0049198  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 77.7% INUSE SYSJOB,1,-0.584313917,0.403086863,1.675005017
".35.28 CP1F           IOS080I 457C,DA,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A030",0,-0.584301239,0.402727925,1.673998572
".35.07 CP1F           IOS080I 447D,CA,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED AA          FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A034",0,-0.584259199,0.402368988,1.672993336
".36.06 CP1E           IOS080I 447D,5D,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A023",0,-0.584229271,0.40201005,1.671989306
21.15.23 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 87.7% INUSE SYSJOB,9,-0.584217626,0.401651113,1.670986481
21.14.16 CP1F J0117449  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB,9,-0.584183155,0.401292175,1.669984857
"07  00.35.34 CP1E           IOS080I 457C,5D,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A031",0,-0.584092921,0.400933238,1.668984434
21.14.52 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 234 71.8% INUSE SYSJOB,1,-0.584085853,0.4005743,1.667985209
".35.19 CP1D           IOS080I 457C,5D,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A084",0,-0.584068957,0.400215363,1.66698718
21.14.18 CP1F J0066949  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,9,-0.583988727,0.399856425,1.665990344
21.15.06 CP1E J0177535  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 87.7% INUSE SYSJOB,9,-0.583921135,0.399497487,1.6649947
"AA  00.35.55 CP1F           IOS080I 4306,4E,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A002",0,-0.583668849,0.39913855,1.664000245
".36.21 CP1C           IOS080I 447D,EE,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IPAIFP.J0001.A008",0,-0.583452085,0.398779612,1.663006977
05.04.11 CP1F J0011504  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,3,-0.583229803,0.398420675,1.662014894
21.15.08 CP1D J0161981  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 87.7% INUSE SYSJOB,9,-0.583127475,0.398061737,1.661023994
21.15.23 CP1E J0088234  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB,9,-0.583051714,0.3977028,1.660034276
".36.08 CP1C           IOS080I 4306,4A,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IPAIFP.J0001.A018",0,-0.582804984,0.397343862,1.659045735
05.04.02 CP1F J0195633  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,3,-0.582785982,0.396984925,1.658058372
"78  00.36.05 CP1D           IOS080I 437C,9A,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A019",0,-0.582678879,0.396625987,1.657072183
".36.20 CP1C           IOS080I 4306,9A,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IPAIFP.J0001.A018",0,-0.58249304,0.39626705,1.656087167
".35.55 CP1F           IOS080I 457C,DA,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A013",0,-0.581940545,0.395908112,1.65510332
".36.20 CP1F           IOS080I 447D,DA,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINCTP.J0001.A017",0,-0.58183959,0.395549174,1.654120643
21.15.02 CP1E J0177535  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,9,-0.581836559,0.395190237,1.653139131
".36.08 CP1C           IOS080I 437C,EE,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IPAIFP.J0001.A033",0,-0.581790262,0.394831299,1.652158783
".35.07 CP1E           IOS080I 457C,DA,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED AA          FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A031",0,-0.581776595,0.394472362,1.651179598
"00.35.48 CP1F           IOS080I 4306,9A,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A017",0,-0.581382874,0.394113424,1.650201572
".35.40 CP1F           IOS080I 447C,9A,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 03          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A008",0,-0.581206942,0.393754487,1.649224705
".35.38 CP1F           IOS080I 447C,5D,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 05          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A029",0,-0.581200497,0.393395549,1.648248993
21.14.24 CP1F J0069201  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB,9,-0.581178557,0.393036612,1.647274435
59  05.04.01 CP1F J0195633  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB,3,-0.581148511,0.392677674,1.646301029
21.14.25 CP1F J0069201  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB,9,-0.581018822,0.392318737,1.645328772
05.03.52 CP1C J0125865  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 87.2% INUSE SYSJOB,3,-0.580963003,0.391959799,1.644357663
21.15.07 CP1E J0177535  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 718 87.3% INUSE SYSJOB,9,-0.580950317,0.391600861,1.6433877
05.05.17 CP1C J0151087  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB,3,-0.580881915,0.391241924,1.642418881
".35.21 CP1D           IOS080I 437B,4E,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.TSINVM.J0001.A019",0,-0.580839637,0.390882986,1.641451203
21.14.17 CP1D J0152807  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,9,-0.580821101,0.390524049,1.640484665
05.19.11 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,3,-0.580817692,0.390165111,1.639519264
".36.08 CP1F           IOS080I 4306,CA,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A025",0,-0.580494872,0.389806174,1.638554999
05.03.52 CP1C J0125865  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,3,-0.580494769,0.389447236,1.637591868
21.14.19 CP1F J0117449  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB,9,-0.580475493,0.389088299,1.636629868
"70  00.36.05 CP1F           IOS080I 4308,5D,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A018",0,-0.580473725,0.388729361,1.635668997
05.05.09 CP1F J0099033  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,3,-0.580459583,0.388370424,1.634709255
21.15.08 CP1D J0169325  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 87.3% INUSE SYSJOB,9,-0.580381921,0.388011486,1.633750638
21.15.08 CP1D J0169325  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 87.7% INUSE SYSJOB,9,-0.580101289,0.387652548,1.632793144
05.03.53 CP1C J0125865  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB PART 703 87.6% INUSE,3,-0.580060616,0.387293611,1.631836772
05.03.52 CP1C J0125865  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 87.3% INUSE SYSJOB,3,-0.58004217,0.386934673,1.63088152
"05  00.36.03 CP1D           IOS080I 447C,4A,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A035",0,-0.580013427,0.386575736,1.629927386
".35.55 CP1F           IOS080I 4306,F9,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINCTP.J0001.A013",0,-0.580011984,0.386216798,1.628974367
03  21.14.43 CP1F J0164470  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,9,-0.579875351,0.385857861,1.628022462
05.04.10 CP1F J0011504  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB PART 668 86.8% INUSE,3,-0.579856408,0.385498923,1.627071669
".36.14 CP1C           IOS080I 437C,F9,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A016",0,-0.579762014,0.385139986,1.626121986
21.14.23 CP1F J0066949  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB,9,-0.579714123,0.384781048,1.625173411
".35.15 CP1D           IOS080I 447D,DA,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A020",0,-0.579656132,0.384422111,1.624225942
".35.55 CP1E           IOS080I 447C,4A,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINCTP.J0001.A004",0,-0.579345983,0.384063173,1.623279577
".35.06 CP1D           IOS080I 4306,4A,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IJNALP.I0001.A082",0,-0.579218367,0.383704235,1.622334314
"85  00.35.07 CP1F           IOS080I 437C,5D,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A007",0,-0.579143735,0.383345298,1.621390152
"01  00.35.52 CP1E           IOS080I 437C,5D,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A034",0,-0.579104556,0.38298636,1.620447088
21.14.06 CP1F J0036006  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 77.2% INUSE SYSJOB,1,-0.579087536,0.382627423,1.61950512
".36.07 CP1F           IOS080I 447D,4A,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINCTP.J0001.A017",0,-0.578997485,0.382268485,1.618564246
"05  00.35.38 CP1E           IOS080I 447C,5D,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A001",0,-0.578941013,0.381909548,1.617624466
".35.29 CP1E           IOS080I 437C,DA,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED 15          FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A034",0,-0.57883474,0.38155061,1.616685776
05.19.14 CP1C J0027681  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 87.2% INUSE SYSJOB,3,-0.578683585,0.381191673,1.615748174
".35.48 CP1F           IOS080I 4306,9A,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A017",0,-0.578620401,0.380832735,1.61481166
03  05.05.14 CP1C J0151087  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB,3,-0.578612369,0.380473798,1.613876231
05.04.33 CP1E J0048937  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 87.7% INUSE SYSJOB,3,-0.578574225,0.38011486,1.612941884
21.14.03 CP1E J0148460  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 70.9% INUSE SYSJOB,1,-0.578453268,0.379755922,1.612008619
".35.27 CP1F           IOS080I 4308,DA,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A010",0,-0.578215186,0.379396985,1.611076434
21.15.00 CP1E J0177535  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 87.7% INUSE SYSJOB,9,-0.578085743,0.379038047,1.610145326
".36.08 CP1D           IOS080I 457C,EE,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IPAIFP.J0001.A031",0,-0.577941106,0.37867911,1.609215293
05.05.24 CP1F J0000423  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB,3,-0.577801802,0.378320172,1.608286335
"AA  00.35.07 CP1F           IOS080I 437C,CA,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A007",0,-0.577755058,0.377961235,1.607358448
05.04.16 CP1C J0070360  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 22 DATASETS(MAX 32) SYSJOB,8,-0.577692644,0.377602297,1.606431631
05.04.01 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,3,-0.577685785,0.37724336,1.605505882
".35.42 CP1F           IOS080I 4308,DA,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 13          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A018",0,-0.577409831,0.376884422,1.6045812
".35.55 CP1F           IOS080I 4306,EE,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINCTP.J0001.A013",0,-0.577310353,0.376525485,1.603657583
21.15.08 CP1D J0169325  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,9,-0.577294373,0.376166547,1.602735028
".36.24 CP1F           IOS080I 4306,4E,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A002",0,-0.577088248,0.375807609,1.601813533
".36.24 CP1F           IOS080I 4306,4A,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A002",0,-0.577048818,0.375448672,1.600893098
05.05.15 CP1E J0079597  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB,3,-0.576893251,0.375089734,1.59997372
".35.15 CP1E           IOS080I 437C,F9,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A029",0,-0.576802153,0.374730797,1.599055398
".36.14 CP1C           IOS080I 437C,5D,DP51DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A016",0,-0.576740083,0.374371859,1.598138129
".36.19 CP1F           IOS080I 447D,5D,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A034",0,-0.576555079,0.374012922,1.597221912
"04  00.36.14 CP1F           IOS080I 4306,EE,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A002",0,-0.57648379,0.373653984,1.596306744
".35.52 CP1F           IOS080I 447C,F9,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 05          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A008",0,-0.576444538,0.373295047,1.595392625
".35.55 CP1D           IOS080I 4306,5D,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED AA          FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A024",0,-0.576429113,0.372936109,1.594479552
05.04.03 CP1C J0115009  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,3,-0.5763861,0.372577172,1.593567524
"00.35.50 CP1E           IOS080I 447C,4A,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A001",0,-0.576363003,0.372218234,1.592656539
".36.05 CP1E           IOS080I 4306,CA,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A023",0,-0.57622405,0.371859296,1.591746594
21.15.10 CP1D J0169325  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 87.7% INUSE SYSJOB,9,-0.576119922,0.371500359,1.590837689
".35.38 CP1F           IOS080I 447C,4A,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A029",0,-0.576060986,0.371141421,1.589929821
".35.16 CP1E           IOS080I 457C,CA,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A012",0,-0.57605233,0.370782484,1.589022988
21.14.10 CP1F J0100671  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB,9,-0.57602956,0.370423546,1.58811719
"00.35.15 CP1F           IOS080I 4308,4E,DP81DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A021",0,-0.575883166,0.370064609,1.587212423
05.05.17 CP1C J0151087  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB,3,-0.575875944,0.369705671,1.586308687
21.14.22 CP1F J0069201  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,9,-0.575717536,0.369346734,1.585405979
".35.15 CP1E           IOS080I 437C,4A,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A029",0,-0.575654995,0.368987796,1.584504299
21.14.32 CP1E J0066780  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,9,-0.575627645,0.368628859,1.583603643
".35.33 CP1E           IOS080I 447D,EE,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 11          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A033",0,-0.575605289,0.368269921,1.582704011
21.14.17 CP1D J0152807  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB PART 668 86.8% INUSE,9,-0.575596238,0.367910983,1.5818054
"AA  00.35.07 CP1E           IOS080I 437C,5D,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A034",0,-0.575490506,0.367552046,1.580907809
21.15.10 CP1D J0169325  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 87.6% INUSE SYSJOB,9,-0.575388645,0.367193108,1.580011236
".35.42 CP1E           IOS080I 437C,CA,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A034",0,-0.575066561,0.366834171,1.579115679
".36.20 CP1F           IOS080I 457C,F9,DP41DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A008",0,-0.575006332,0.366475233,1.578221137
"00.35.50 CP1D           IOS080I 437C,4E,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ILMTTP.I0001.A024",0,-0.574751022,0.366116296,1.577327608
".35.06 CP1D           IOS080I 447D,DA,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.ICADMP.J0001.A020",0,-0.574570038,0.365757358,1.576435091
".36.13 CP1D           IOS080I 4308,CA,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A006",0,-0.574525856,0.365398421,1.575543582
"00.35.25 CP1E           IOS080I 457C,DA,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A031",0,-0.574424452,0.365039483,1.574653082
".36.21 CP1D           IOS080I 4306,EE,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 40          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINCTP.J0001.A028",0,-0.574407763,0.364680546,1.573763587
05.04.03 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB,3,-0.574211697,0.364321608,1.572875097
".35.25 CP1E           IOS080I 457C,9A,DP31DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A031",0,-0.574201772,0.36396267,1.57198761
07.46.10 CP1D S0178179  BSOEXTPDSS0 SEV=WAR CP1B Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),4,-0.574187984,0.363603733,1.571101123
05.04.31 CP1E J0048937  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 87.2% INUSE SYSJOB,3,-0.574167541,0.363244795,1.570215636
".36.05 CP1E           IOS080I 4306,4E,DP71DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVEP.I0001.A023",0,-0.57399787,0.362885858,1.569331146
"AA  00.35.06 CP1D           IOS080I 437C,DA,DP21DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.INPBSP.J0001.A003",0,-0.573952824,0.36252692,1.568447652
".36.04 CP1D           IOS080I 4308,4A,DP61DBM1, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. 20          DATASET NAME=NPRDCBSC.DSNDBD.NBSBASE.IINVMP.J0001.A006",0,-0.573925233,0.362167983,1.567565153
