id,sysname,hostname,firstoccurredtime,lastoccurredtime,compressedtime,summary,severity,riskratio
51047,P3,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.6/32 System:CP3C (RouteStatus <> ACTIVE),3,99999
51048,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.8/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51049,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.8/32 System:CP1C (RouteStatus <> ACTIVE),3,99999
51050,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.5/32 System:CP1E (RouteStatus <> ACTIVE),3,99999
51051,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.3/32 System:CP1C (RouteStatus <> ACTIVE),3,99999
51052,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.8/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51053,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.6/32 System:CP1F (RouteStatus <> ACTIVE),3,99999
51054,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.8/32 System:CP1B (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.1.2/32 System:CP1B (RouteStatus <> ACTIVE),3,99999
51055,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.4/32 System:CP1D (RouteStatus <> ACTIVE),3,99999
51056,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.8/32 System:CP1E (RouteStatus <> ACTIVE),3,99999
51057,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.8/32 System:CP1F (RouteStatus <> ACTIVE),3,99999
51058,P1,zos,2018/12/6 3:56,2018/12/6 3:56,1,03.58.12 CP1A S0129909  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.1.1/32 System:CP1A (RouteStatus <> ACTIVE),3,99999
51059,P3,zos,2018/12/6 3:55,2018/12/6 3:55,2,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.1/32 System:CP3A (RouteStatus <> ACTIVE),3,99999
51060,P3,zos,2018/12/6 3:55,2018/12/6 3:55,2,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.6/32 System:CP3C (RouteStatus <> ACTIVE),3,99999
51061,P3,zos,2018/12/6 3:55,2018/12/6 3:55,2,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.4/32 System:CP3D (RouteStatus <> ACTIVE),3,99999
51062,P3,zos,2018/12/6 3:55,2018/12/6 3:55,2,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.6/32 System:CP3B (RouteStatus <> ACTIVE),3,99999
51063,P3,zos,2018/12/6 3:55,2018/12/6 3:55,1,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.6/32 System:CP3D (RouteStatus <> ACTIVE),3,99999
51064,P3,zos,2018/12/6 3:55,2018/12/6 3:55,1,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.6/32 System:CP3D (RouteStatus <> ACTIVE) DestinationIPAddr:21.125.1.3/32 System:CP3C (RouteStatus <> ACTIVE),3,99999
51065,P3,zos,2018/12/6 3:55,2018/12/6 3:55,2,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.6/32 System:CP3A (RouteStatus <> ACTIVE),3,99999
51066,P3,zos,2018/12/6 3:55,2018/12/6 3:55,2,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.2/32 System:CP3B (RouteStatus <> ACTIVE),3,99999
51067,P3,zos,2018/12/6 3:55,2018/12/6 3:55,1,03.57.59 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.3/32 System:CP3C (RouteStatus <> ACTIVE),3,99999
51069,P3,zos,2018/12/6 4:02,2018/12/6 4:56,122,04.59.14 CPKC STC07526  GEO061W CF BAC2C5 002964.IBM.84.0000000AAAB5 NOT WORKING (CPKCA),2,99999
51070,P3,zos,2018/12/6 3:56,2018/12/6 4:56,89,04.59.14 CPKC STC07526  GEO171W CONTROLLING SYSTEM(S) NOT FOUND ( CPKD ) (CPKCA),2,99999
51071,P1,zos,2018/12/6 4:03,2018/12/6 4:56,159,04.58.16 CP1A S0195831  GEO061W CF BAC2C1 002964.IBM.84.0000000AAAB5 NOT WORKING (CP1AA),2,99999
51072,P1,zos,2018/12/6 3:58,2018/12/6 4:56,99,04.58.14 CP1A S0195831  GEO171W CONTROLLING SYSTEM(S) NOT FOUND ( CPKB ) (CP1AA),2,99999
51073,P1,zos,2018/12/6 4:48,2018/12/6 4:54,7,"04.56.59 CPKA STC07670  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKAA)",2,99999
51074,P1,zos,2018/12/6 4:48,2018/12/6 4:54,14,04.56.58 CPKA STC07670  GEO114W SOME LINKS NOT ACTIVE (CPKAA),2,99999
51076,P1,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.13.07 CPKA           IXC518I SYSTEM CPKA NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 01      CPCID: 00 -         NAMED BAC2C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51077,P1,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.58 CP1F           IXC518I SYSTEM CP1F NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 01      CPCID: 00 -         NAMED BAC2C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51078,P1,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.48 CP1E           IXC518I SYSTEM CP1E NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 01      CPCID: 00 -         NAMED BAC2C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51079,P3,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.40 CPKC           IXC518I SYSTEM CPKC NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 05      CPCID: 00 -         NAMED BAC2C5 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51080,P1,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.39 CP1D           IXC518I SYSTEM CP1D NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 01      CPCID: 00 -         NAMED BAC2C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51081,P1,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.30 CP1C           IXC518I SYSTEM CP1C NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 01      CPCID: 00 -         NAMED BAC2C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51082,P1,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.21 CP1B           IXC518I SYSTEM CP1B NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 01      CPCID: 00 -         NAMED BAC2C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51083,P3,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.12 CP3B           IXC518I SYSTEM CP3B NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 05      CPCID: 00 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51084,P3,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.22 CP3C           IXC518I SYSTEM CP3C NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 05      CPCID: 00 -         NAMED BAC2C5 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51085,P1,zos,2018/12/6 4:10,2018/12/6 4:10,1,04.12.12 CP1A           IXC518I SYSTEM CP1A NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 01      CPCID: 00 -         NAMED BAC2C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51086,P3,zos,2018/12/6 4:09,2018/12/6 4:09,1,04.12.03 CP3A           IXC518I SYSTEM CP3A NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAB5 PARTITION: 05      CPCID: 00 -         NAMED BAC2C5 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300006.,3,99999
51087,P1,zos,2018/12/6 4:03,2018/12/6 4:03,1,04.05.42 CPKA           IXC518I SYSTEM CPKA NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 01      CPCID: 00 -         NAMED BAC1C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51088,P1,zos,2018/12/6 4:03,2018/12/6 4:03,2,04.05.33 CP1F           IXC518I SYSTEM CP1F NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 01      CPCID: 00 -         NAMED BAC1C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51089,P3,zos,2018/12/6 4:03,2018/12/6 4:03,2,04.05.25 CPKC           IXC518I SYSTEM CPKC NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 05      CPCID: 00 -         NAMED BAC1C5 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51090,P1,zos,2018/12/6 4:03,2018/12/6 4:03,1,04.05.24 CP1E           IXC518I SYSTEM CP1E NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 01      CPCID: 00 -         NAMED BAC1C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51091,P3,zos,2018/12/6 4:03,2018/12/6 4:03,2,04.05.16 CP3D           IXC518I SYSTEM CP3D NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 05      CPCID: 00 -         NAMED BAC1C5 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51092,P1,zos,2018/12/6 4:03,2018/12/6 4:03,1,04.05.15 CP1D           IXC518I SYSTEM CP1D NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 01      CPCID: 00 -         NAMED BAC1C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005. -  Volume FD5459 (/tapelibPRODHSH/DD,3,99999
51093,P3,zos,2018/12/6 4:02,2018/12/6 4:02,1,04.05.07 CP3C           IXC518I SYSTEM CP3C NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 05      CPCID: 00 -         NAMED BAC1C5 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51094,P1,zos,2018/12/6 4:02,2018/12/6 4:02,1,04.05.06 CP1C           IXC518I SYSTEM CP1C NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 01      CPCID: 00 -         NAMED BAC1C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51095,P3,zos,2018/12/6 4:02,2018/12/6 4:02,2,04.04.58 CP3B           IXC518I SYSTEM CP3B NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 05      CPCID: 00 -         NAMED BAC1C5 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51096,P1,zos,2018/12/6 4:02,2018/12/6 4:02,1,"04.04.57 CP1B           IXC518I SYSTEM CP1B NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 01      CPCID: 00 -         NAMED BAC1C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005. -  THURSDAY, DECEMBER 6, 2018",3,99999
51097,P3,zos,2018/12/6 4:02,2018/12/6 4:02,2,04.04.49 CP3A           IXC518I SYSTEM CP3A NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 05      CPCID: 00 -         NAMED BAC1C5 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51098,P1,zos,2018/12/6 4:02,2018/12/6 4:02,1,04.04.48 CP1A           IXC518I SYSTEM CP1A NOT USING COUPLING FACILITY 002964.IBM.84.0000000AAAA5 PARTITION: 01      CPCID: 00 -         NAMED BAC1C1 -        REASON: CONNECTIVITY LOST. -        REASON FLAG: 13300005.,3,99999
51099,P1,zos,2018/12/6 4:48,2018/12/6 5:57,21,"05.59.25 CPKA STC07670  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKAA)",2,99999
51100,P1,zos,2018/12/6 4:48,2018/12/6 5:57,25,05.59.17 CPKA STC07670  GEO114W SOME LINKS NOT ACTIVE (CPKAA),2,99999
51101,P3,zos,2018/12/6 3:56,2018/12/6 5:56,199,05.59.14 CPKC STC07526  GEO171W CONTROLLING SYSTEM(S) NOT FOUND ( CPKD ) (CPKCA),2,99999
51102,P3,zos,2018/12/6 4:02,2018/12/6 5:56,338,05.59.14 CPKC STC07526  GEO061W CF BAC2C5 002964.IBM.84.0000000AAAB5 NOT WORKING (CPKCA),2,99999
51103,P1,zos,2018/12/6 4:03,2018/12/6 5:56,320,05.58.16 CP1A S0195831  GEO061W CF BAC2C1 002964.IBM.84.0000000AAAB5 NOT WORKING (CP1AA),2,99999
51104,P1,zos,2018/12/6 3:58,2018/12/6 5:55,184,05.58.14 CP1A S0195831  GEO171W CONTROLLING SYSTEM(S) NOT FOUND ( CPKB ) (CP1AA),2,99999
51119,P1,zos,2018/12/6 4:03,2018/12/6 6:57,480,06.58.00 CP1B S0195832  GEO061W CF BAC2C1 002964.IBM.84.0000000AAAB5 NOT WORKING (CP1BA) 04:50:41 (CP1BA),2,99999
51120,P3,zos,2018/12/6 4:02,2018/12/6 6:56,432,06.55.30 CP3C S0050593  GEO061W CF BAC2C5 002964.IBM.84.0000000AAAB5 NOT WORKING (CP3CA),2,99999
51121,P3,zos,2018/12/6 3:56,2018/12/6 6:56,243,06.55.29 CP3C S0050593  GEO171W CONTROLLING SYSTEM(S) NOT FOUND ( CPKD ) (CP3CA),2,99999
51122,P1,zos,2018/12/6 3:58,2018/12/6 6:54,265,06.52.59 CP1B S0195832  GEO171W CONTROLLING SYSTEM(S) NOT FOUND ( CPKB ) (CP1BA),2,99999
51123,P1,zos,2018/12/6 4:48,2018/12/6 6:49,32,"06.50.57 CPKA STC07670  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKAA)",2,99999
51124,P2,zos,2018/12/6 6:07,2018/12/6 6:07,1,06.09.24 CP2A S0044181  BZTJOBMONS0 SEV=WAR CP2C Jobname: BKDC64A1 I/O=0 HAS LASTED 20 MINS.,2,99999
51125,P1,zos,2018/12/6 4:48,2018/12/6 7:57,55,"07.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51126,P1,zos,2018/12/6 4:48,2018/12/6 7:56,43,07.58.27 CPKA STC07670  GEO114W SOME LINKS NOT ACTIVE (CPKAA),2,99999
51127,P3,zos,2018/12/6 7:51,2018/12/6 7:51,1,07.54.15 CP3A S0048551  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:21.125.1.3/32 System:CP3C (RouteStatus <> ACTIVE),3,99999
51128,P1,zos,2018/12/6 3:58,2018/12/6 7:49,386,07.51.58 CP1F S0195834  GEO171W CONTROLLING SYSTEM(S) NOT FOUND ( CPKB ) (CP1FA) HAS BEEN COMPLETED,2,99999
51129,P3,zos,2018/12/6 3:56,2018/12/6 7:48,312,07.50.44 CP3D S0050594  GEO171W CONTROLLING SYSTEM(S) NOT FOUND ( CPKD ) (CP3DA),2,99999
51130,P3,zos,2018/12/6 7:39,2018/12/6 7:39,1,07.41.35 CP3C          *IXL158I PATH 92 IS NOW NOT-OPERATIONAL TO CUID: * FFAF *                  COUPLING FACILITY 002964.IBM.84.0000000AAAB5 *                                    PARTITION: 05  CPCID: 00,3,99999
51131,P3,zos,2018/12/6 7:39,2018/12/6 7:39,1,07.41.35 CP3D          *IXL158I PATH 92 IS NOW NOT-OPERATIONAL TO CUID: * FFC9 *                  COUPLING FACILITY 002964.IBM.84.0000000AAAB5 *                                    PARTITION: 05  CPCID: 00,3,99999
51132,P1,zos,2018/12/6 7:39,2018/12/6 7:39,1,07.41.37 CP1D          *IXL158I PATH 1D IS NOW NOT-OPERATIONAL TO CUID: * FFCA *                  COUPLING FACILITY 002964.IBM.84.0000000AAAB5 00 *                                    PARTITION: 01  CPCID: 00,3,99999
51133,P1,zos,2018/12/6 7:39,2018/12/6 7:39,2,07.41.37 CP1C          *IXL158I PATH 1D IS NOW NOT-OPERATIONAL TO CUID: * FFB0 *                  COUPLING FACILITY 002964.IBM.84.0000000AAAB5 *                                    PARTITION: 01  CPCID: 00,3,99999
51134,P3,zos,2018/12/6 7:39,2018/12/6 7:39,1,07.41.26 CP3D          *IXL158I PATH BB IS NOW NOT-OPERATIONAL TO CUID: * FFEF *                  COUPLING FACILITY 002964.IBM.84.0000000AAAA5 *                                    PARTITION: 05  CPCID: 00,3,99999
51135,P1,zos,2018/12/6 7:39,2018/12/6 7:39,2,07.41.28 CP1D          *IXL158I PATH 1A IS NOW NOT-OPERATIONAL TO CUID: * FFF0 *                  COUPLING FACILITY 002964.IBM.84.0000000AAAA5 *                                    PARTITION: 01  CPCID: 00,3,99999
51136,P1,zos,2018/12/6 4:03,2018/12/6 7:38,649,07.40.57 CPKA STC07670  GEO061W CF BAC2C1 002964.IBM.84.0000000AAAB5 NOT WORKING (CPKAA),2,99999
51137,P3,zos,2018/12/6 4:02,2018/12/6 7:38,524,07.40.45 CP3D S0050594  GEO061W CF BAC2C5 002964.IBM.84.0000000AAAB5 NOT WORKING (CP3DA),2,99999
51138,P1,zos,2018/12/6 4:48,2018/12/6 8:57,79,"08.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51139,P2,zos,2018/12/6 8:04,2018/12/6 8:04,2,08.06.30 CP2D S0044205  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 16 (Exts > 12),1,99999
51140,P1,zos,2018/12/6 4:48,2018/12/6 9:57,103,"09.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51141,P1,zos,2018/12/6 4:48,2018/12/6 9:56,59,09.58.27 CPKA STC07670  GEO114W SOME LINKS NOT ACTIVE (CPKAA),2,99999
51143,P1,zos,2018/12/6 4:48,2018/12/6 10:57,117,"10.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51144,P1,zos,2018/12/6 4:48,2018/12/6 11:57,130,"11.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51145,P1,zos,2018/12/6 4:48,2018/12/6 11:56,68,11.58.27 CPKA STC07670  GEO114W SOME LINKS NOT ACTIVE (CPKAA),2,99999
51147,P1,zos,2018/12/6 4:48,2018/12/6 12:57,141,"12.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51148,P1,zos,2018/12/6 4:48,2018/12/6 13:57,154,"13.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51149,P1,zos,2018/12/6 4:48,2018/12/6 13:56,81,13.58.27 CPKA STC07670  GEO114W SOME LINKS NOT ACTIVE (CPKAA),2,99999
51150,P1,zos,2018/12/6 4:48,2018/12/6 14:57,177,"14.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51151,P1,zos,2018/12/6 4:48,2018/12/6 15:57,195,"15.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51152,P1,zos,2018/12/6 4:48,2018/12/6 15:56,92,15.58.27 CPKA STC07670  GEO114W SOME LINKS NOT ACTIVE (CPKAA),2,99999
51153,P1,zos,2018/12/6 4:48,2018/12/6 16:57,214,"16.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51155,P1,zos,2018/12/6 4:48,2018/12/6 17:57,237,"17.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51156,P1,zos,2018/12/6 4:48,2018/12/6 17:56,104,17.58.27 CPKA STC07670  GEO114W SOME LINKS NOT ACTIVE (CPKAA),2,99999
51157,P1,zos,2018/12/6 4:48,2018/12/6 18:57,261,"18.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51158,P1,zos,2018/12/6 4:48,2018/12/6 19:57,293,"19.59.44 CPKB STC07313  GEO551I MIRRORING STATUS IS NOT OK, HyperSwap is disabled (CPKBA)",2,99999
51159,P1,zos,2018/12/6 19:57,2018/12/6 19:57,2,"19.59.44 CPKB STC07313  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
51160,P1,zos,2018/12/6 19:55,2018/12/6 19:55,2,"19.58.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
51161,P1,zos,2018/12/6 19:55,2018/12/6 19:55,2,"19.58.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
51162,P1,zos,2018/12/6 19:55,2018/12/6 19:55,2,"19.57.45 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
51163,P1,zos,2018/12/6 19:55,2018/12/6 19:55,2,"19.57.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
51164,P1,zos,2018/12/6 19:54,2018/12/6 19:54,2,"19.57.15 CP1C S0195836  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
51165,P1,zos,2018/12/6 19:54,2018/12/6 19:54,1,"19.57.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
51166,P1,zos,2018/12/6 19:53,2018/12/6 19:53,1,"19.55.57 CPKA STC07670  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
51167,P1,zos,2018/12/6 19:52,2018/12/6 19:52,2,"19.54.44 CPKB STC07313  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
51168,P1,zos,2018/12/6 19:51,2018/12/6 19:51,2,"19.53.34 CPKB STC07313  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
51169,P1,zos,2018/12/6 19:50,2018/12/6 19:50,2,"19.53.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
51170,P1,zos,2018/12/6 19:50,2018/12/6 19:50,2,"19.53.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
51171,P1,zos,2018/12/6 19:50,2018/12/6 19:50,2,"19.52.46 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
51172,P1,zos,2018/12/6 19:50,2018/12/6 19:50,2,"19.52.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
51173,P1,zos,2018/12/6 19:49,2018/12/6 19:49,2,"19.52.15 CP1C S0195836  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
51174,P1,zos,2018/12/6 19:49,2018/12/6 19:49,2,"19.52.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
51175,P1,zos,2018/12/6 19:48,2018/12/6 19:48,1,"19.50.57 CPKA STC07670  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
51176,P1,zos,2018/12/6 19:47,2018/12/6 19:47,2,"19.49.44 CPKB STC07313  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
51177,P1,zos,2018/12/6 19:45,2018/12/6 19:45,2,"19.48.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
51178,P1,zos,2018/12/6 19:45,2018/12/6 19:45,2,"19.48.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
51179,P1,zos,2018/12/6 19:45,2018/12/6 19:45,2,"19.47.45 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
51180,P1,zos,2018/12/6 19:45,2018/12/6 19:45,2,"19.47.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
51181,P1,zos,2018/12/6 19:44,2018/12/6 19:44,2,"19.47.15 CP1C S0195836  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",2,99999
51182,P1,zos,2018/12/6 19:44,2018/12/6 19:44,2,"19.47.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",2,99999
51183,P1,zos,2018/12/6 19:43,2018/12/6 19:43,2,"19.45.57 CPKA STC07670  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",2,99999
51184,P1,zos,2018/12/6 19:42,2018/12/6 19:42,2,"19.44.44 CPKB STC07313  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",2,99999
51185,P1,zos,2018/12/6 19:40,2018/12/6 19:40,2,"19.43.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",2,99999
51186,P1,zos,2018/12/6 19:40,2018/12/6 19:40,2,"19.43.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",2,99999
51187,P1,zos,2018/12/6 19:40,2018/12/6 19:40,2,"19.42.45 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",2,99999
51188,P1,zos,2018/12/6 19:40,2018/12/6 19:40,2,"19.42.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",2,99999
